709b6000-70a5d000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-voip-common.art]
70a5d000-70aa6000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-ims-common.art]
70aa6000-70c1d000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-core-icu4j.art]
70c1d000-70c1e000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-tcmiface.art]
70c1e000-70c1f000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-telephony-ext.art]
70c1f000-70c20000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-qcom.fmradio.art]
70c20000-70c21000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-QPerformance.art]
70c21000-70c22000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-UxPerformance.art]
70c22000-70c23000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-WfdCommon.art]
70c23000-70c24000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-miui-framework.art]
70c24000-70c25000 rw-p 00000000 00:00 0                                  [anon:dalvik-/system/framework/boot-miui-telephony-common.art]
70c25000-70daf000 r--p 00000000 fd:04 2047                               /system/framework/arm64/boot-framework.oat
70daf000-714d3000 r-xp 0018a000 fd:04 2047                               /system/framework/arm64/boot-framework.oat
714d3000-714d5000 r--p 008ae000 fd:04 2047                               /system/framework/arm64/boot-framework.oat
714d5000-714d6000 rw-p 00000000 00:00 0                                  [anon:.bss]
714d6000-7152e000 rw-p 00000000 fd:04 2080                               /system/framework/boot-framework.vdex
7152e000-7152f000 r--p 008b0000 fd:04 2047                               /system/framework/arm64/boot-framework.oat
7152f000-71530000 rw-p 008b1000 fd:04 2047                               /system/framework/arm64/boot-framework.oat
71530000-71532000 r--p 00000000 fd:04 2044                               /system/framework/arm64/boot-framework-graphics.oat
71532000-71533000 rw-p 00000000 fd:04 2079                               /system/framework/boot-framework-graphics.vdex
71533000-71534000 r--p 00002000 fd:04 2044                               /system/framework/arm64/boot-framework-graphics.oat
71534000-71535000 rw-p 00003000 fd:04 2044                               /system/framework/arm64/boot-framework-graphics.oat
71535000-7153a000 r--p 00000000 fd:04 2041                               /system/framework/arm64/boot-ext.oat
7153a000-71550000 r-xp 00005000 fd:04 2041                               /system/framework/arm64/boot-ext.oat
71550000-71551000 r--p 0001b000 fd:04 2041                               /system/framework/arm64/boot-ext.oat
71551000-71552000 rw-p 00000000 fd:04 2078                               /system/framework/boot-ext.vdex
71552000-71553000 r--p 0001c000 fd:04 2041                               /system/framework/arm64/boot-ext.oat
71553000-71554000 rw-p 0001d000 fd:04 2041                               /system/framework/arm64/boot-ext.oat
71554000-71559000 r--p 00000000 fd:04 2065                               /system/framework/arm64/boot-telephony-common.oat
71559000-7155f000 rw-p 00000000 fd:04 2086                               /system/framework/boot-telephony-common.vdex
7155f000-71560000 r--p 00005000 fd:04 2065                               /system/framework/arm64/boot-telephony-common.oat
71560000-71561000 rw-p 00006000 fd:04 2065                               /system/framework/arm64/boot-telephony-common.oat
71561000-71564000 r--p 00000000 fd:04 2071                               /system/framework/arm64/boot-voip-common.oat
71564000-71565000 r-xp 00003000 fd:04 2071                               /system/framework/arm64/boot-voip-common.oat
71565000-71568000 rw-p 00000000 fd:04 2088                               /system/framework/boot-voip-common.vdex
71568000-71569000 r--p 00004000 fd:04 2071                               /system/framework/arm64/boot-voip-common.oat
71569000-7156a000 rw-p 00005000 fd:04 2071                               /system/framework/arm64/boot-voip-common.oat
7156a000-7156c000 r--p 00000000 fd:04 2050                               /system/framework/arm64/boot-ims-common.oat
7156c000-7156e000 rw-p 00000000 fd:04 2081                               /system/framework/boot-ims-common.vdex
7156e000-7156f000 r--p 00002000 fd:04 2050                               /system/framework/arm64/boot-ims-common.oat
7156f000-71570000 rw-p 00003000 fd:04 2050                               /system/framework/arm64/boot-ims-common.oat
71570000-7159e000 r--p 00000000 fd:04 2038                               /system/framework/arm64/boot-core-icu4j.oat
7159e000-71681000 r-xp 0002e000 fd:04 2038                               /system/framework/arm64/boot-core-icu4j.oat
71681000-71682000 r--p 00111000 fd:04 2038                               /system/framework/arm64/boot-core-icu4j.oat
71682000-71683000 rw-p 00000000 00:00 0                                  [anon:.bss]
71683000-71689000 rw-p 00000000 fd:04 2077                               /system/framework/boot-core-icu4j.vdex
71689000-7168a000 r--p 00112000 fd:04 2038                               /system/framework/arm64/boot-core-icu4j.oat
7168a000-7168b000 rw-p 00113000 fd:04 2038                               /system/framework/arm64/boot-core-icu4j.oat
7168b000-7168d000 r--p 00000000 fd:04 2062                               /system/framework/arm64/boot-tcmiface.oat
7168d000-7168e000 rw-p 00000000 fd:04 2085                               /system/framework/boot-tcmiface.vdex
7168e000-7168f000 r--p 00002000 fd:04 2062                               /system/framework/arm64/boot-tcmiface.oat
7168f000-71690000 rw-p 00003000 fd:04 2062                               /system/framework/arm64/boot-tcmiface.oat
71690000-71692000 r--p 00000000 fd:04 2068                               /system/framework/arm64/boot-telephony-ext.oat
71692000-71693000 rw-p 00000000 fd:04 2087                               /system/framework/boot-telephony-ext.vdex
71693000-71694000 r--p 00002000 fd:04 2068                               /system/framework/arm64/boot-telephony-ext.oat
71694000-71695000 rw-p 00003000 fd:04 2068                               /system/framework/arm64/boot-telephony-ext.oat
71695000-71697000 r--p 00000000 fd:04 2059                               /system/framework/arm64/boot-qcom.fmradio.oat
71697000-71698000 r-xp 00002000 fd:04 2059                               /system/framework/arm64/boot-qcom.fmradio.oat
71698000-71699000 rw-p 00000000 fd:04 2084                               /system/framework/boot-qcom.fmradio.vdex
71699000-7169a000 r--p 00003000 fd:04 2059                               /system/framework/arm64/boot-qcom.fmradio.oat
7169a000-7169b000 rw-p 00004000 fd:04 2059                               /system/framework/arm64/boot-qcom.fmradio.oat
7169b000-7169d000 r--p 00000000 fd:04 2029                               /system/framework/arm64/boot-QPerformance.oat
7169d000-7169e000 r-xp 00002000 fd:04 2029                               /system/framework/arm64/boot-QPerformance.oat
7169e000-7169f000 rw-p 00000000 fd:04 2074                               /system/framework/boot-QPerformance.vdex
7169f000-716a0000 r--p 00003000 fd:04 2029                               /system/framework/arm64/boot-QPerformance.oat
716a0000-716a1000 rw-p 00004000 fd:04 2029                               /system/framework/arm64/boot-QPerformance.oat
716a1000-716a3000 r--p 00000000 fd:04 2032                               /system/framework/arm64/boot-UxPerformance.oat
716a3000-716a4000 rw-p 00000000 fd:04 2075                               /system/framework/boot-UxPerformance.vdex
716a4000-716a5000 r--p 00002000 fd:04 2032                               /system/framework/arm64/boot-UxPerformance.oat
716a5000-716a6000 rw-p 00003000 fd:04 2032                               /system/framework/arm64/boot-UxPerformance.oat
716a6000-716a8000 r--p 00000000 fd:04 2035                               /system/framework/arm64/boot-WfdCommon.oat
716a8000-716a9000 rw-p 00000000 fd:04 2076                               /system/framework/boot-WfdCommon.vdex
716a9000-716aa000 r--p 00002000 fd:04 2035                               /system/framework/arm64/boot-WfdCommon.oat
716aa000-716ab000 rw-p 00003000 fd:04 2035                               /system/framework/arm64/boot-WfdCommon.oat
716ab000-716b2000 r--p 00000000 fd:04 2053                               /system/framework/arm64/boot-miui-framework.oat
716b2000-716b5000 r-xp 00007000 fd:04 2053                               /system/framework/arm64/boot-miui-framework.oat
716b5000-716c0000 rw-p 00000000 fd:04 2082                               /system/framework/boot-miui-framework.vdex
716c0000-716c1000 r--p 0000a000 fd:04 2053                               /system/framework/arm64/boot-miui-framework.oat
716c1000-716c2000 rw-p 0000b000 fd:04 2053                               /system/framework/arm64/boot-miui-framework.oat
716c2000-716c4000 r--p 00000000 fd:04 2056                               /system/framework/arm64/boot-miui-telephony-common.oat
716c4000-716c5000 rw-p 00000000 fd:04 2083                               /system/framework/boot-miui-telephony-common.vdex
716c5000-716c6000 r--p 00002000 fd:04 2056                               /system/framework/arm64/boot-miui-telephony-common.oat
716c6000-716c7000 rw-p 00003000 fd:04 2056                               /system/framework/arm64/boot-miui-telephony-common.oat
716c7000-71e12000 rw-p 00000000 00:00 0                                  [anon:dalvik-zygote space]
71e12000-71e13000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
71e13000-71e48000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
71e48000-74ec8000 ---p 00000000 00:00 0                                  [anon:dalvik-non moving space]
74ec8000-756c7000 rw-p 00000000 00:00 0                                  [anon:dalvik-non moving space]
756c7000-956c7000 rw-p 00000000 00:00 0                                  [anon:dalvik-free list large object space]
956c7000-976c7000 r--s 00000000 00:01 28462                              /memfd:jit-zygote-cache (deleted)
976c7000-996c7000 r-xs 02000000 00:01 28462                              /memfd:jit-zygote-cache (deleted)
996c7000-9b6c7000 r--s 00000000 00:01 1509103                            /memfd:jit-cache (deleted)
9b6c7000-9d6c7000 r-xs 02000000 00:01 1509103                            /memfd:jit-cache (deleted)
ebad6000-ebad7000 ---p 00000000 00:00 0                                  [anon:dalvik-Sentinel fault page]
200000000-200201000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200201000-200202000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200202000-20020c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20020c000-200223000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200223000-200224000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200224000-20025e000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20025e000-200260000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200260000-20026f000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20026f000-200270000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200270000-20029b000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20029b000-20029c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20029c000-2002ab000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2002ab000-2002ac000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2002ac000-2002c7000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2002c7000-2002c8000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2002c8000-2002d7000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2002d7000-2002d8000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2002d8000-2002e7000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2002e7000-2002e8000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2002e8000-2002fb000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2002fb000-2002fc000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2002fc000-200317000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200317000-200318000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200318000-20031f000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20031f000-200320000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200320000-200327000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200327000-200328000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200328000-200337000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200337000-200338000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200338000-200357000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200357000-200358000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200358000-20035f000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20035f000-200360000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200360000-200386000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200386000-200388000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200388000-2003bf000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2003bf000-2003c0000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2003c0000-2003e7000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2003e7000-2003e8000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2003e8000-2003fc000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2003fc000-200401000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200401000-200402000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200402000-20040c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20040c000-20041f000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20041f000-200420000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200420000-20042f000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20042f000-200430000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200430000-200463000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200463000-200464000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200464000-200477000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200477000-200478000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200478000-20049b000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20049b000-20049c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20049c000-2004ab000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2004ab000-2004ac000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2004ac000-20056e000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20056e000-200570000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200570000-20057a000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20057a000-20057c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20057c000-20058a000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20058a000-20058c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20058c000-20059a000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20059a000-20059c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20059c000-2005aa000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2005aa000-2005ac000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2005ac000-2005cb000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2005cb000-2005cc000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2005cc000-2005eb000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2005eb000-2005ec000 ---p 00000000 00:00 0                                [anon:partition_alloc]
2005ec000-2005fc000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2005fc000-200601000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200601000-200602000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200602000-200604000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200604000-200630000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200630000-200801000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200801000-200802000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200802000-20080c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20080c000-200817000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200817000-200818000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200818000-200843000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
200843000-200844000 ---p 00000000 00:00 0                                [anon:partition_alloc]
200844000-20084b000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
20084b000-20084c000 ---p 00000000 00:00 0                                [anon:partition_alloc]
20084c000-2008a0000 rw-p 00000000 00:00 0                                [anon:partition_alloc]
2008a0000-400000000 ---p 00000000 00:00 0                                [anon:partition_alloc]
61deb27000-61deb29000 r--p 00000000 fd:04 717                            /system/bin/app_process64
61deb29000-61deb2b000 r-xp 00002000 fd:04 717                            /system/bin/app_process64
61deb2b000-61deb2c000 r--p 00004000 fd:04 717                            /system/bin/app_process64
75fffff000-7800000000 ---p 00000000 00:00 0                              [anon:partition_alloc]
79118bf000-7912142000 ---p 00000000 00:00 0 
7912142000-7912144000 rw-p 00000000 00:00 0 
7912144000-79128bf000 ---p 00000000 00:00 0 
79128bf000-79138bf000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
79148bf000-7914960000 rw-s 00000000 00:01 1519214                        /dev/ashmem/MessageQueue (deleted)
7914bc7000-7915b8a000 ---p 00000000 00:00 0 
7915b8a000-7915b8c000 rw-p 00000000 00:00 0 
7915b8c000-7915bc7000 ---p 00000000 00:00 0 
7917f38000-7917f39000 ---p 00000000 00:00 0 
7917f39000-7917f3a000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17561]
7917f3a000-7918041000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17561]
7918041000-7918042000 ---p 00000000 00:00 0 
7918579000-791861a000 rw-s 00000000 00:01 1521859                        /dev/ashmem/MessageQueue (deleted)
791b718000-791c1b4000 ---p 00000000 00:00 0 
791c1b4000-791c1b6000 rw-p 00000000 00:00 0 
791c1b6000-791c718000 ---p 00000000 00:00 0 
791d718000-791e2b2000 ---p 00000000 00:00 0 
791e2b2000-791e2b4000 rw-p 00000000 00:00 0 
791e2b4000-791e718000 ---p 00000000 00:00 0 
7920718000-7920ad2000 ---p 00000000 00:00 0 
7920ad2000-7920ad4000 rw-p 00000000 00:00 0 
7920ad4000-7921f58000 ---p 00000000 00:00 0 
7921f58000-7921f5a000 rw-p 00000000 00:00 0 
7921f5a000-792364a000 ---p 00000000 00:00 0 
792364a000-792364c000 rw-p 00000000 00:00 0 
792364c000-7923718000 ---p 00000000 00:00 0 
7924718000-79255d2000 ---p 00000000 00:00 0 
79255d2000-79255d4000 rw-p 00000000 00:00 0 
79255d4000-79260cc000 ---p 00000000 00:00 0 
79260cc000-79260ce000 rw-p 00000000 00:00 0 
79260ce000-7926718000 ---p 00000000 00:00 0 
7927718000-7927b08000 ---p 00000000 00:00 0 
7927b08000-7927b0a000 rw-p 00000000 00:00 0 
7927b0a000-79296ee000 ---p 00000000 00:00 0 
79296ee000-79296f0000 rw-p 00000000 00:00 0 
79296f0000-792a15a000 ---p 00000000 00:00 0 
792a15a000-792a15c000 rw-p 00000000 00:00 0 
792a15c000-792b402000 ---p 00000000 00:00 0 
792b402000-792b404000 rw-p 00000000 00:00 0 
792b404000-792b718000 ---p 00000000 00:00 0 
792cae2000-792d4c2000 ---p 00000000 00:00 0 
792d4c2000-792d4c4000 rw-p 00000000 00:00 0 
792d4c4000-792dae2000 ---p 00000000 00:00 0 
792dae2000-792dae3000 ---p 00000000 00:00 0 
792dae3000-792dbdf000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17552]
792dbdf000-792dbe1000 ---p 00000000 00:00 0 
792dbe1000-792dcdd000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17551]
792dcdd000-792dcde000 ---p 00000000 00:00 0 
792dfe8000-792dfe9000 ---p 00000000 00:00 0 
792dfe9000-792e0e5000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17550]
792e0e5000-792e0e6000 ---p 00000000 00:00 0 
792e2f0000-792e2f1000 ---p 00000000 00:00 0 
792e2f1000-792e2f2000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17542]
792e2f2000-792e3f9000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17542]
792e3f9000-792e3fb000 ---p 00000000 00:00 0 
792e3fb000-792e3fc000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17527]
792e3fc000-792e503000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17527]
792e503000-792e504000 ---p 00000000 00:00 0 
792e60e000-792e60f000 ---p 00000000 00:00 0 
792e60f000-792e610000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17525]
792e610000-792e717000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17525]
792e717000-792e719000 ---p 00000000 00:00 0 
792e719000-792e71a000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17524]
792e71a000-792e821000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17524]
792e821000-792e822000 ---p 00000000 00:00 0 
792f92c000-792f92d000 ---p 00000000 00:00 0 
792f92d000-792f92e000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17529]
792f92e000-792fa35000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17529]
792fa35000-792fa37000 ---p 00000000 00:00 0 
792fa37000-792fa38000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17531]
792fa38000-792fb3f000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17531]
792fb3f000-792fb40000 ---p 00000000 00:00 0 
792fc4a000-793099c000 ---p 00000000 00:00 0 
793099c000-793099e000 rw-p 00000000 00:00 0 
793099e000-7931896000 ---p 00000000 00:00 0 
7931896000-7931898000 rw-p 00000000 00:00 0 
7931898000-7931c4a000 ---p 00000000 00:00 0 
7932c4a000-7933a96000 ---p 00000000 00:00 0 
7933a96000-7933a98000 rw-p 00000000 00:00 0 
7933a98000-7933c4a000 ---p 00000000 00:00 0 
7934c4a000-793550c000 ---p 00000000 00:00 0 
793550c000-793550e000 rw-p 00000000 00:00 0 
793550e000-79361f6000 ---p 00000000 00:00 0 
79361f6000-79361f8000 rw-p 00000000 00:00 0 
79361f8000-7937772000 ---p 00000000 00:00 0 
7937772000-7937774000 rw-p 00000000 00:00 0 
7937774000-793833c000 ---p 00000000 00:00 0 
793833c000-793833e000 rw-p 00000000 00:00 0 
793833e000-7938c4a000 ---p 00000000 00:00 0 
7938df1000-7938df2000 ---p 00000000 00:00 0 
7938df2000-7938df3000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17508]
7938df3000-7938efa000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17508]
7938efa000-7938efc000 ---p 00000000 00:00 0 
7938efc000-7938efd000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17507]
7938efd000-7939004000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17507]
7939004000-7939005000 ---p 00000000 00:00 0 
79394e2000-7939622000 rw-s 00000000 00:01 1535114                        /kgsl-3d0 (deleted)
793992c000-793992d000 ---p 00000000 00:00 0 
793992d000-793992e000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17505]
793992e000-7939a35000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17505]
7939a35000-7939a36000 ---p 00000000 00:00 0 
7939b40000-7939b41000 ---p 00000000 00:00 0 
7939b41000-7939b42000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17499]
7939b42000-7939c49000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17499]
7939c49000-7939c4a000 ---p 00000000 00:00 0 
7939c4a000-793ab3c000 ---p 00000000 00:00 0 
793ab3c000-793ab3e000 rw-p 00000000 00:00 0 
793ab3e000-793ac4a000 ---p 00000000 00:00 0 
793bd54000-793c2b2000 ---p 00000000 00:00 0 
793c2b2000-793c2b4000 rw-p 00000000 00:00 0 
793c2b4000-793cd54000 ---p 00000000 00:00 0 
793dd54000-793dd55000 ---p 00000000 00:00 0 
793dd55000-793dd56000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17492]
793dd56000-793de5d000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17492]
793de5d000-793de5e000 ---p 00000000 00:00 0 
793df68000-793df69000 ---p 00000000 00:00 0 
793df69000-793df6a000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17489]
793df6a000-793e071000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:17489]
793e071000-793e072000 ---p 00000000 00:00 0 
793e072000-793e3c2000 ---p 00000000 00:00 0 
793e3c2000-793e3c4000 rw-p 00000000 00:00 0 
793e3c4000-793f072000 ---p 00000000 00:00 0 
793f072000-793f073000 ---p 00000000 00:00 0 
793f073000-793f074000 ---p 00000000 00:00 0                              [anon:stack_and_tls:17488]
